date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,1.55,8.0,1,10.0,306,注意
2024-03-27,1.5,4.0,3,0.0,303,
2023-03-29,1.65,4.0,3,10.0,440,
2022-03-29,0.95,8.0,1,6.0,449,注意
2021-03-29,0.05,4.0,1,8.0,426,
2020-03-27,0.05,4.0,1,0.0,423,
2019-03-26,2.85,4.0,3,0.0,500,
2018-03-27,1.95,4.8,3,12.0,501,
2017-03-28,3.6,4.8,3,12.0,507,
2016-03-28,0.0,0.0,1,12.0,455,注意
2015-03-26,0.0,0.0,1,12.0,333,
2014-03-26,0.0,0.0,1,12.0,340,
2013-03-26,0.0,0.0,3,0.0,377,
2012-03-27,0.0,0.0,3,0.0,330,
2011-03-28,0.0,0.0,1,0.0,331,
