date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,3.05,25.6,1,56.0,3200,
2025-03-27,0.05,26.4,1,51.0,3300,
2024-09-26,7.35,29.6,1,51.0,3675,
2024-03-27,0.3,26.4,3,51.0,3270,
2023-09-27,7.35,47.2,3,83.0,5810,
2023-03-29,1.65,32.8,3,68.0,4080,
2022-09-28,0.3,32.8,3,68.0,4040,
2022-03-29,0.0,30.4,1,63.0,3780,
2021-09-28,0.2,36.0,1,58.0,4480,
2021-03-29,0.5,40.0,1,50.0,4980,
2020-09-28,0.0,44.8,1,45.0,5600,
2020-03-27,0.1,38.4,1,45.0,4745,
2019-09-26,3.45,32.8,1,40.0,4020,
2019-03-26,0.0,0.0,3,40.0,3915,
2018-09-25,0.0,0.0,3,40.0,5530,
2018-03-27,0.0,47.2,3,40.0,5870,
2017-09-26,5.7,38.4,3,35.0,4765,
2017-03-28,0.15,25.6,3,35.0,3145,
2016-09-27,3.75,19.2,3,30.0,2320,
2016-03-28,1.9,21.6,1,30.0,2630,
2015-09-25,1.9,21.6,1,25.0,2647,
2015-03-26,0.5,4.0,1,10.0,336,
2014-09-25,0.0,4.0,1,0.0,332,
2014-03-26,0.05,6.0,1,10.0,339,
2013-09-25,0.05,6.0,1,0.0,358,
2013-03-26,0.0,6.0,3,0.0,422,
2012-09-25,0.15,6.0,3,0.0,380,
2012-03-27,0.0,0.0,3,0.0,282,
2011-09-27,18.0,6.0,3,0.0,173,
2011-03-28,0.0,0.0,1,0.0,181,
