date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,6.7,41.6,1,42.0,2577,注意
2024-03-27,2.4,19.2,3,35.0,2358,
2023-03-29,0.0,0.0,3,40.0,2066,
2022-03-29,0.0,0.0,1,30.0,2275,
2021-03-29,0.0,21.6,1,30.0,2677,
2020-03-27,3.05,17.6,1,30.0,2184,
2019-03-26,0.0,22.4,3,40.0,2721,
2018-03-27,6.3,23.2,3,40.0,2859,
2017-03-28,6.3,24.0,3,40.0,2950,
2016-03-28,0.0,4.0,1,4.0,280,
2015-03-26,0.0,4.0,1,4.0,326,
2014-03-26,0.0,0.0,1,4.0,349,
2013-03-26,0.0,0.0,3,0.0,429,
2012-03-27,0.0,0.0,3,0.0,233,
2011-03-28,0.0,0.0,1,0.0,232,
