date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,0.0,0.0,3,0.0,1001,
2023-08-29,0.0,0.0,1,0.0,1318,
2023-02-24,0.0,0.0,1,0.0,1263,
2022-08-29,0.0,0.0,1,0.0,1270,
2022-02-24,0.0,0.0,1,0.0,1272,
2021-08-27,0.0,0.0,1,0.0,1211,
2021-02-24,0.0,0.0,3,0.0,1345,
2020-08-27,0.0,0.0,1,0.0,1079,
2020-02-26,0.0,0.0,3,0.0,1604,
2019-08-28,0.0,0.0,3,0.0,1519,
2019-02-25,0.0,0.0,1,0.0,1774,
2018-08-28,0.0,0.0,3,0.0,2805,
2018-02-23,0.0,0.0,1,0.0,6430,
2017-08-28,0.0,0.0,1,0.0,3615,
