date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,0.0,0.0,3,0.0,80,
2024-02-27,0.0,0.0,1,0.0,39,
2023-02-24,0.0,0.0,1,0.0,130,
2022-02-24,0.0,0.0,1,0.0,159,
2021-02-24,0.0,0.0,3,0.0,207,
2020-02-26,0.0,0.0,3,0.0,209,
2019-02-25,0.0,0.0,1,0.0,207,
2018-02-23,0.0,0.0,1,0.0,333,
2017-02-23,0.0,0.0,1,0.0,315,
2016-02-24,0.0,0.0,1,0.0,261,
2015-02-24,0.0,0.0,3,0.0,1584,
2014-02-25,0.0,0.0,3,0.0,33500,
2013-02-25,0.0,0.0,1,0.0,11340,
2012-02-24,0.0,0.0,1,0.0,20690,
2011-02-23,0.0,0.0,1,0.0,64000,
