date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,11.2,1,24.0,1392,
2024-03-27,1.2,10.4,3,21.0,1239,
2023-03-29,0.0,6.4,3,17.0,747,
2022-03-29,0.0,5.6,1,21.0,682,
2021-03-29,0.05,4.8,1,11.0,594,
2020-03-27,0.55,4.8,1,13.0,596,
2019-03-26,3.0,7.2,3,19.0,858,
2018-03-27,0.15,8.0,3,19.0,959,
2017-03-28,0.0,8.0,3,10.5,940,
2016-03-28,0.0,0.0,1,10.5,730,
2015-03-26,0.1,8.4,1,9.0,1041,
2014-03-26,0.9,8.0,1,7.0,664,
2013-03-26,0.45,8.0,3,0.0,820,
2012-03-27,0.45,8.0,3,0.0,671,
2011-03-28,0.0,0.0,1,0.0,574,
