date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,2.5,197,停止
2024-03-27,12.0,4.0,3,5.0,262,
2023-03-29,6.0,4.0,3,7.5,315,
2022-03-29,10.0,10.0,1,15.0,376,10倍
2021-03-29,3.0,10.0,1,15.0,465,10倍
2020-03-27,8.0,8.0,1,15.0,482,注意
2019-03-26,0.15,4.8,3,15.0,569,
2018-03-27,0.0,0.0,3,15.0,596,
2017-03-28,0.0,4.8,3,15.0,596,
2016-03-28,0.0,0.0,1,30.0,650,
2015-03-26,0.0,0.0,1,10.0,500,
2014-03-26,0.0,0.0,1,10.0,394,
2013-03-26,0.0,0.0,3,0.0,340,
2012-03-27,0.0,0.0,3,0.0,337,
2011-03-28,0.0,0.0,1,0.0,307,
