date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,37.0,1231,
2024-03-27,0.0,6.4,3,8.0,710,
2023-03-29,0.0,0.0,3,7.0,636,
2022-03-29,0.05,5.6,1,12.0,639,
2021-03-29,0.0,0.0,1,14.0,796,
2020-03-27,2.0,4.8,1,13.0,565,
2019-03-26,0.0,8.0,3,13.0,953,
2018-03-27,0.0,0.0,3,13.0,1453,
2017-03-28,0.0,13.6,3,13.0,1671,
2016-03-28,0.0,0.0,1,11.0,567,
2015-03-26,0.0,0.0,1,11.0,727,
2014-03-26,0.0,0.0,1,11.0,890,
2013-03-26,0.0,0.0,3,0.0,1065,
2012-03-27,0.0,0.0,3,0.0,914,
2011-03-28,0.0,0.0,1,0.0,657,
