date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.05,11.2,1,13.0,1391,
2024-03-27,0.0,10.4,3,15.0,1227,
2023-03-29,0.0,8.8,3,8.5,1010,
2022-03-29,0.0,8.8,1,12.5,1074,
2021-03-29,0.0,0.0,1,17.5,1376,
2020-03-27,0.0,10.4,1,0.0,1274,
2019-03-26,0.0,12.0,3,9.0,1455,
2018-03-27,0.0,0.0,3,11.0,1578,
2017-03-28,1.65,12.8,3,21.5,1598,
2016-03-28,0.0,0.0,1,16.5,1087,
2015-03-26,0.0,9.6,1,14.5,1198,
2014-03-26,4.7,16.0,1,14.5,941,
2013-03-26,0.15,8.0,3,0.0,899,
2012-03-27,0.0,8.0,3,0.0,630,
2011-03-28,1.6,16.0,1,0.0,1628,
