date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,16.0,1267,
2025-03-27,0.05,7.2,1,16.0,869,
2024-09-26,1.25,7.2,1,8.0,897,
2024-03-27,0.9,7.2,3,8.0,873,
2023-09-27,1.05,6.4,3,6.5,732,
2023-03-29,0.9,6.4,3,5.5,720,
2022-09-28,0.6,5.6,3,5.5,649,
2022-03-29,0.85,7.2,1,5.5,823,
2021-09-28,1.15,8.0,1,7.5,957,
2021-03-29,0.85,7.2,1,5.5,900,
2020-09-28,0.05,8.0,1,5.5,965,
2020-03-27,7.2,7.2,1,5.5,832,
2019-09-26,0.9,6.4,1,5.5,717,
2019-03-26,0.9,6.4,3,5.5,742,
2018-09-25,0.15,7.2,3,5.5,838,
2018-03-27,0.0,8.0,3,5.5,920,
2017-09-26,1.8,13.6,3,11.0,1685,
2017-03-28,1.8,15.2,3,11.0,1838,
2016-09-27,1.8,8.8,3,11.0,1080,
2016-03-28,2.95,8.0,1,10.0,993,
2015-09-25,2.95,8.0,1,10.0,937,
2015-03-26,8.8,8.8,1,9.0,1010,
2014-09-25,0.0,0.0,1,9.0,979,
2014-03-26,0.0,0.0,1,9.0,750,
2013-09-25,0.0,0.0,1,18.0,1013,
2013-03-26,0.0,0.0,3,0.0,890,
2012-09-25,0.0,0.0,3,0.0,762,
2012-03-27,0.0,0.0,3,0.0,807,
2011-09-27,0.0,0.0,3,0.0,778,
2011-03-28,0.0,0.0,1,0.0,792,
