date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,0.0,0.0,3,20.0,1528,停止
2024-02-27,0.0,0.0,1,15.0,1284,停止
2023-02-24,1.55,17.6,1,10.0,1029,停止
2022-02-24,5.0,20.8,1,10.0,1300,注意
2021-02-24,4.05,15.2,3,10.0,1871,
2020-02-26,3.45,14.4,3,20.0,1723,
2019-02-25,3.1,15.2,1,20.0,1816,
2018-02-23,1.55,19.2,1,20.0,2303,
2017-02-23,0.5,4.0,1,4.0,488,
2016-02-24,3.0,4.0,1,4.0,459,
2015-02-24,0.45,4.0,3,4.0,437,
2014-02-25,1.65,6.0,3,4.0,413,
2013-02-25,0.3,6.0,1,0.0,459,
2012-02-24,0.3,6.0,1,0.0,475,
2011-02-23,0.5,6.0,1,0.0,426,
