date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,20000,
2025-03-27,0.0,0.0,1,400.0,0,
2024-09-26,0.0,0.0,1,0.0,17960,
2024-03-27,0.0,0.0,3,400.0,0,
2023-09-27,0.0,0.0,3,0.0,14520,
2023-03-29,0.0,0.0,3,350.0,0,
2022-09-28,0.0,0.0,3,0.0,11750,
2022-03-29,0.0,0.0,1,350.0,10750,
2021-09-28,0.0,0.0,1,0.0,10900,
2021-03-29,0.0,0.0,1,300.0,11700,
2020-09-28,0.0,0.0,1,0.0,10670,
2020-03-27,0.0,0.0,1,300.0,10220,
2019-09-26,0.0,0.0,1,0.0,10600,
2019-03-26,0.0,0.0,3,350.0,12000,
2018-09-25,0.0,0.0,3,0.0,11560,
2018-03-27,0.0,0.0,3,300.0,12040,
2017-09-26,0.0,0.0,3,0.0,11990,
2017-03-28,0.0,0.0,3,350.0,10680,
2016-09-27,0.0,0.0,3,0.0,0,
2016-03-28,0.0,0.0,1,300.0,9700,
2015-09-25,0.0,0.0,1,0.0,10080,
2015-03-26,0.0,0.0,1,250.0,8760,
2014-09-25,0.0,0.0,1,0.0,0,
2014-03-26,0.0,0.0,1,100.0,0,
2013-09-25,0.0,0.0,1,0.0,2510,
2013-03-26,0.0,0.0,3,0.0,2000,
2012-09-25,0.0,0.0,3,0.0,0,
2012-03-27,0.0,0.0,3,0.0,1870,
2011-09-27,0.0,0.0,3,0.0,1840,
2011-03-28,0.0,0.0,1,0.0,0,
