date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.05,11.2,1,39.0,1345,
2024-03-27,3.0,11.2,3,41.0,1368,
2023-03-29,2.25,6.4,3,24.0,776,
2022-03-29,0.05,6.4,1,20.0,714,
2021-03-29,1.9,7.2,1,20.0,829,
2020-03-27,2.0,7.2,1,20.0,825,
2019-03-26,0.15,6.4,3,20.0,785,
2018-03-27,1.65,6.4,3,18.0,741,
2017-03-28,1.05,5.6,3,8.0,674,
2016-03-28,0.05,4.0,1,5.0,486,
2015-03-26,0.0,0.0,1,4.0,652,
2014-03-26,0.0,0.0,1,5.0,429,
2013-03-26,0.0,0.0,3,0.0,400,
2012-03-27,0.0,0.0,3,0.0,241,
2011-03-28,0.0,0.0,1,0.0,359,
