date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,7.2,1,18.0,836,
2025-03-27,0.0,0.0,1,12.0,657,
2024-09-26,0.0,0.0,1,12.0,585,
2024-03-27,0.0,0.0,3,8.0,644,
2023-09-27,0.0,0.0,3,8.0,654,
2023-03-29,0.0,0.0,3,8.0,532,
2022-09-28,0.0,0.0,3,8.0,545,
2022-03-29,0.0,4.8,1,7.0,600,
2021-09-28,0.0,0.0,1,7.0,583,
2021-03-29,0.55,6.4,1,7.0,749,
2020-09-28,0.0,4.8,1,7.0,501,
2020-03-27,0.55,4.8,1,7.0,590,
2019-09-26,0.0,4.8,1,7.0,527,
2019-03-26,0.0,6.4,3,6.0,709,
2018-09-25,1.05,6.8,3,6.0,829,
2018-03-27,0.0,5.6,3,5.0,693,
2017-09-26,0.9,5.2,3,5.0,602,
2017-03-28,0.9,4.4,3,5.0,543,
2016-09-27,0.0,0.0,3,5.0,410,
2016-03-28,0.0,0.0,1,5.0,471,
2015-09-25,0.05,4.4,1,5.0,548,
2015-03-26,0.0,4.4,1,5.0,504,
2014-09-25,0.0,0.0,1,5.0,431,
2014-03-26,0.0,0.0,1,5.0,457,
2013-09-25,0.0,6.0,1,5.0,438,
2013-03-26,0.0,0.0,3,0.0,361,
2012-09-25,0.0,0.0,3,0.0,255,
2012-03-27,0.0,6.0,3,0.0,414,
2011-09-27,0.0,6.0,3,0.0,422,
2011-03-28,0.0,6.0,1,0.0,381,
