date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,3.0,28.0,3,11.0,3423,
2025-02-26,1.95,24.0,3,10.0,2950,
2024-08-28,12.0,24.8,3,10.0,3099,
2024-02-27,1.3,25.6,1,10.0,3174,
2023-08-29,6.8,22.4,1,8.0,2785,
2023-02-24,5.9,19.2,1,5.0,2355,
2022-08-29,2.0,20.0,1,5.0,2465,
2022-02-24,3.0,19.2,1,5.0,2350,
2021-08-27,1.0,16.8,1,5.0,2070,
2021-02-24,0.45,17.6,3,0.0,2189,
2020-08-27,0.55,16.8,1,10.0,2049,
2020-02-26,1.5,19.2,3,10.0,2347,
2019-08-28,1.65,18.4,3,10.0,2250,
2019-02-25,3.0,30.4,1,10.0,1852,注意
2018-08-28,73.5,32.0,3,10.0,1907,注意
2018-02-23,1.5,32.0,1,10.0,1943,注意
2017-08-28,1.6,32.0,1,10.0,1916,注意
2017-02-23,1.6,27.2,1,10.0,1655,注意
2016-08-26,24.0,24.0,1,10.0,1460,注意
2016-02-24,12.0,12.0,1,10.0,1414,
2015-08-26,3.9,12.0,1,10.0,1452,
2015-02-24,1.5,11.2,3,10.0,1326,
2014-08-26,0.15,11.2,3,10.0,1305,
2014-02-25,1.65,12.0,3,10.0,1451,
2013-08-27,6000.0,2400.0,3,1000.0,117100,
2013-02-25,100.0,1200.0,1,0.0,106100,
2012-08-28,150.0,1200.0,3,0.0,104700,
2012-02-24,75.0,2400.0,1,0.0,108900,
2011-08-26,75.0,1600.0,1,0.0,99800,
2011-02-23,80.0,2400.0,1,0.0,107600,
