date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,0.0,4.8,3,26.0,563,
2024-02-27,0.95,4.8,1,20.0,528,
2023-02-24,1.85,4.0,1,12.0,345,
2022-02-24,0.0,4.0,1,12.0,268,
2021-02-24,3.3,4.0,3,12.0,280,
2020-02-26,3.75,4.8,3,24.0,578,
2019-02-25,1.85,5.6,1,24.0,668,
2018-02-23,1.85,8.0,1,24.0,928,
2017-02-23,2.5,7.2,1,24.0,881,
2016-02-24,4.0,5.6,1,24.0,700,
2015-02-24,1.8,6.8,3,24.0,815,
2014-02-25,3.9,8.0,3,24.0,752,
2013-02-25,0.5,8.0,1,0.0,753,
2012-02-24,0.55,8.0,1,0.0,670,
2011-02-23,0.05,8.0,1,0.0,759,
