date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,8.8,1,24.0,1032,
2024-03-27,0.0,0.0,3,22.0,1055,
2023-03-29,0.0,7.2,3,20.0,900,
2022-03-29,0.1,7.2,1,15.0,839,
2021-03-29,0.0,0.0,1,15.0,872,
2020-03-27,0.0,6.4,1,10.0,792,
2019-03-26,0.15,8.0,3,10.0,955,
2018-03-27,0.0,8.8,3,10.0,1042,
2017-03-28,1.65,8.0,3,10.0,985,
2016-03-28,0.05,7.2,1,15.0,840,
2015-03-26,1.6,8.8,1,10.0,1079,
2014-03-26,0.0,8.0,1,10.0,981,
2013-03-26,0.0,0.0,3,0.0,861,
2012-03-27,0.0,0.0,3,0.0,914,
2011-03-28,0.0,0.0,1,0.0,949,
