date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,30.0,1146,
2024-03-27,0.15,9.6,3,20.0,1188,
2023-03-29,0.15,8.0,3,10.0,905,
2022-03-29,0.0,6.4,1,10.0,713,
2021-03-29,0.0,0.0,1,10.0,1110,注意
2020-03-27,0.0,8.8,1,27.5,1059,
2019-03-26,0.15,14.4,3,27.5,1776,
2018-03-27,0.0,0.0,3,32.5,2433,
2017-03-28,2.7,19.2,3,27.5,2346,
2016-03-28,0.0,0.0,1,17.5,2007,
2015-03-26,0.0,19.2,1,12.5,2400,
2014-03-26,0.0,0.0,1,12.5,1869,
2013-03-26,0.0,0.0,3,0.0,2098,
2012-03-27,0.0,0.0,3,0.0,2560,
2011-03-28,0.0,0.0,1,0.0,1579,
