date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.7,20.8,1,4.0,1285,
2025-03-27,1.45,19.2,1,9.0,1132,停止
2024-09-26,0.5,17.6,1,3.0,1083,停止
2024-03-27,3.0,17.6,3,7.0,1064,注意
2023-09-27,48.0,16.0,3,3.0,935,停止
2023-03-29,0.75,16.0,3,4.0,958,停止
2022-09-28,9.0,16.0,3,4.0,964,注意
2022-03-29,0.7,17.6,1,4.0,1019,注意
2021-09-28,5.0,20.8,1,2.0,1252,停止
2021-03-29,0.35,9.6,1,2.0,1200,
2020-09-28,0.05,8.0,1,0.0,969,
2020-03-27,2.8,19.2,1,9.0,1147,注意
2019-09-26,14.2,27.2,1,17.0,1662,注意
2019-03-26,1.8,33.6,3,18.0,2093,注意
2018-09-25,2.85,38.4,3,17.0,2367,注意
2018-03-27,3.3,28.8,3,18.0,1780,注意
2017-09-26,1.35,28.8,3,15.0,1742,注意
2017-03-28,2.1,30.4,3,15.0,1872,注意
2016-09-27,5.25,20.8,3,13.0,1290,注意
2016-03-28,4.4,20.8,1,15.0,1292,注意
2015-09-25,1.55,20.8,1,10.0,1264,停止
2015-03-26,0.0,0.0,1,20.0,1282,
2014-09-25,0.0,0.0,1,0.0,984,
2014-03-26,0.0,0.0,1,14.0,843,
2013-09-25,0.0,0.0,1,0.0,773,
2013-03-26,0.0,0.0,3,0.0,752,
2012-09-25,0.0,0.0,3,0.0,559,
2012-03-27,0.0,0.0,3,0.0,486,
2011-09-27,0.0,0.0,3,0.0,397,
2011-03-28,0.0,0.0,1,0.0,289,
