date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.05,15.2,1,30.0,1808,
2025-03-27,0.55,12.0,1,27.0,1406,
2024-09-26,3.6,12.8,1,25.0,1510,
2024-03-27,0.0,0.0,3,23.0,1222,
2023-09-27,0.0,0.0,3,17.0,1139,
2023-03-29,0.0,0.0,3,17.0,1061,
2022-09-28,0.0,8.8,3,17.0,1055,
2022-03-29,0.0,0.0,1,17.0,1015,
2021-09-28,0.0,9.6,1,15.0,1166,
2021-03-29,0.05,12.8,1,15.0,1508,
2020-09-28,0.55,14.4,1,13.0,1761,
2020-03-27,0.05,12.8,1,13.0,1503,
2019-09-26,1.15,10.4,1,13.0,1276,
2019-03-26,0.0,10.4,3,13.0,1241,
2018-09-25,0.0,12.8,3,13.0,1589,
2018-03-27,0.0,17.6,3,12.0,2165,
2017-09-26,1.65,16.0,3,12.0,1986,
2017-03-28,1.65,9.6,3,11.0,1181,
2016-09-27,1.5,6.4,3,9.0,751,
2016-03-28,0.05,7.2,1,9.0,885,
2015-09-25,0.05,8.8,1,9.0,1048,
2015-03-26,0.0,0.0,1,9.0,685,
2014-09-25,1.4,6.4,1,9.0,710,
2014-03-26,0.0,0.0,1,10.0,640,
2013-09-25,0.6,8.0,1,8.0,572,
2013-03-26,0.0,0.0,3,0.0,577,
2012-09-25,0.6,8.0,3,0.0,550,
2012-03-27,0.0,0.0,3,0.0,567,
2011-09-27,0.6,8.0,3,0.0,507,
2011-03-28,0.0,0.0,1,0.0,634,
