date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,19.2,1,45.0,2398,
2024-03-27,3.9,17.6,3,35.0,2130,
2023-03-29,6.0,19.2,3,25.0,2320,
2022-03-29,2.3,16.0,1,15.0,1916,
2021-03-29,2.35,18.4,1,15.0,2204,
2020-03-27,2.35,15.2,1,15.0,1836,
2019-03-26,1.5,16.8,3,15.0,2040,
2018-03-27,7.05,16.8,3,15.0,2098,
2017-03-28,3.75,17.6,3,15.0,2117,
2016-03-28,4.4,20.8,1,15.0,2510,
2015-03-26,0.0,0.0,1,15.0,2753,
2014-03-26,0.0,0.0,1,15.0,2336,
2013-03-26,0.0,0.0,3,0.0,2469,
2012-03-27,0.0,0.0,3,0.0,2144,
2011-03-28,0.0,0.0,1,0.0,1950,
