date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-02-26,0.0,0.0,3,10.0,458,
2024-02-27,0.0,0.0,1,10.0,538,
2023-02-24,0.0,0.0,1,10.0,500,
2022-02-24,0.0,0.0,1,10.0,467,
2021-02-24,0.0,0.0,3,8.0,386,
2020-02-26,0.0,0.0,3,8.0,479,
2019-02-25,0.0,0.0,1,10.0,549,
2018-02-23,0.0,0.0,1,10.0,415,
2017-02-23,0.0,0.0,1,10.0,502,
2016-02-24,0.0,0.0,1,10.0,298,
2015-02-24,0.0,0.0,3,10.0,256,
2014-02-25,0.0,0.0,3,10.0,278,
2013-02-25,0.0,0.0,1,0.0,329,
2012-02-24,0.0,0.0,1,0.0,275,
2011-02-23,0.0,0.0,1,0.0,274,
