date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,28.8,1,65.0,3515,
2024-03-27,3.45,27.2,3,70.0,3305,
2023-03-29,4.35,16.8,3,90.0,2065,
2022-03-29,2.3,16.8,1,30.0,2026,
2021-03-29,1.95,16.8,1,25.0,2066,
2020-03-27,1.95,18.4,1,25.0,2222,
2019-03-26,3.45,24.0,3,55.0,2943,
2018-03-27,0.0,33.6,3,60.0,4185,
2017-03-28,5.55,22.4,3,65.0,2799,
2016-03-28,0.0,0.0,1,8.0,521,
2015-03-26,0.05,4.0,1,6.0,446,
2014-03-26,0.0,6.0,1,5.0,400,
2013-03-26,0.0,0.0,3,0.0,295,
2012-03-27,0.0,0.0,3,0.0,283,
2011-03-28,0.0,0.0,1,0.0,345,
