date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,17.2,20.8,1,0.0,1293,
2025-03-27,7.0,20.8,1,7.5,1258,注意
2024-09-26,6.0,20.8,1,0.0,1212,注意
2024-03-27,1.5,19.2,3,7.5,1180,注意
2023-09-27,1.5,8.8,3,0.0,1052,
2023-03-29,0.9,16.0,3,0.0,955,注意
2022-09-28,0.15,14.4,3,0.0,877,注意
2022-03-29,0.55,14.4,1,5.0,823,注意
2021-09-28,7.7,14.4,1,0.0,826,注意
2021-03-29,10.0,14.4,1,0.0,861,注意
2020-09-28,11.6,17.6,1,0.0,1012,停止
2020-03-27,10.1,16.0,1,0.0,989,注意
2019-09-26,4.0,17.6,1,0.0,1037,注意
2019-03-26,3.15,17.6,3,6.0,1027,注意
2018-09-25,1.5,17.6,3,0.0,1045,注意
2018-03-27,1.05,16.0,3,5.0,964,注意
2017-09-26,3.3,16.0,3,0.0,944,注意
2017-03-28,2.1,18.0,3,5.0,895,10倍
2016-09-27,1.65,18.0,3,0.0,850,10倍
2016-03-28,13.0,18.0,1,5.0,823,10倍
2015-09-25,18.0,18.0,1,0.0,859,10倍
2015-03-26,0.65,24.0,1,5.0,1110,10倍
2014-09-25,0.05,18.0,1,0.0,882,10倍
2014-03-26,0.2,16.0,1,3.0,798,
2013-09-25,0.05,16.0,1,0.0,695,
2013-03-26,0.0,0.0,3,0.0,602,
2012-09-25,0.0,0.0,3,0.0,627,
2012-03-27,48.0,0.0,3,0.0,598,
2011-09-27,48.0,0.0,3,0.0,568,
2011-03-28,16.0,0.0,1,0.0,560,
