date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,183.0,4815,
2024-03-27,0.0,0.0,3,24.0,2118,
2023-03-29,0.0,0.0,3,20.0,1200,
2022-03-29,0.0,0.0,1,20.0,1421,
2021-03-29,0.0,0.0,1,20.0,1545,
2020-03-27,0.0,0.0,1,20.0,1270,
2019-03-26,0.0,0.0,3,22.0,1924,
2018-03-27,0.0,0.0,3,18.0,2394,
2017-03-28,0.0,0.0,3,18.0,1743,
2016-03-28,0.0,0.0,1,18.0,1817,
2015-03-26,0.0,0.0,1,18.0,1920,
2014-03-26,0.0,0.0,1,20.0,1766,
2013-03-26,0.0,0.0,3,0.0,1580,
2012-03-27,0.0,0.0,3,0.0,867,
2011-03-28,0.0,0.0,1,0.0,1059,
