date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,3.1,24.8,1,50.0,3045,
2024-03-27,4.8,23.2,3,40.0,2886,
2023-03-29,1.2,16.0,3,27.5,1971,
2022-03-29,3.1,19.2,1,22.5,2359,
2021-03-29,3.1,21.6,1,20.0,2624,
2020-03-27,3.45,20.0,1,22.5,2436,
2019-03-26,2.4,24.0,3,22.5,2985,
2018-03-27,0.75,5.6,3,4.5,689,
2017-03-28,0.75,6.0,3,4.5,736,
2016-03-28,0.0,4.8,1,6.0,563,
2015-03-26,0.05,6.0,1,4.5,703,
2014-03-26,0.05,8.0,1,4.5,517,
2013-03-26,0.15,8.0,3,0.0,588,
2012-03-27,0.0,0.0,3,0.0,524,
2011-03-28,0.0,6.0,1,0.0,493,
