date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,4.8,1,8.0,544,
2024-03-27,0.15,4.8,3,0.0,529,
2023-03-29,0.0,0.0,3,12.0,639,
2022-03-29,1.0,5.6,1,13.0,618,
2021-03-29,0.05,4.0,1,7.0,450,
2020-03-27,1.1,4.0,1,7.0,388,
2019-03-26,0.0,0.0,3,12.0,631,
2018-03-27,0.15,6.4,3,11.0,715,
2017-03-28,0.0,0.0,3,10.0,917,
2016-03-28,0.0,0.0,1,10.0,535,
2015-03-26,0.0,0.0,1,8.0,597,
2014-03-26,0.0,0.0,1,3.0,384,
2013-03-26,0.0,0.0,3,0.0,273,
2012-03-27,0.0,0.0,3,0.0,236,
2011-03-28,0.0,0.0,1,0.0,254,
