date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,0.0,124,
2024-03-27,0.0,0.0,3,0.0,132,
2023-03-29,0.0,0.0,3,0.0,94,
2022-03-29,0.0,0.0,1,0.0,151,
2021-03-29,0.0,0.0,1,0.0,220,
2020-03-27,0.0,0.0,1,0.0,580,
2019-03-26,0.0,0.0,3,0.0,684,
2018-03-27,0.0,0.0,3,0.0,745,
2017-03-28,0.0,0.0,3,7.5,1176,
2016-03-28,0.0,0.0,1,5.0,924,
2015-03-26,0.0,0.0,1,2.5,848,
2014-03-26,0.0,0.0,1,0.0,899,
2013-03-26,0.0,0.0,3,0.0,892,
2012-03-27,0.0,0.0,3,0.0,885,
2011-03-28,0.0,0.0,1,0.0,949,
