date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.1,24.0,1,40.0,2977,
2025-03-27,0.0,0.0,1,73.0,2291,
2024-09-26,0.0,0.0,1,30.0,2053,
2024-03-27,0.0,0.0,3,73.0,2833,
2023-09-27,0.0,21.6,3,30.0,2659,
2023-03-29,0.0,16.0,3,68.0,1933,
2022-09-28,0.15,12.0,3,20.0,1437,
2022-03-29,0.0,8.8,1,20.0,1076,
2021-09-28,0.0,0.0,1,0.0,1277,
2021-03-29,0.0,0.0,1,20.0,1418,
2020-09-28,0.0,0.0,1,0.0,1175,
2020-03-27,0.0,11.2,1,0.0,1363,
2019-09-26,0.0,16.0,1,40.0,1990,
2019-03-26,0.0,0.0,3,70.0,2348,
2018-09-25,0.0,0.0,3,20.0,3350,
2018-03-27,0.0,0.0,3,60.0,3110,
2017-09-26,3.0,30.4,3,20.0,3740,
2017-03-28,6.45,24.8,3,70.0,3030,
2016-09-27,0.3,4.0,3,1.0,214,
2016-03-28,0.0,0.0,1,5.0,237,
2015-09-25,0.0,0.0,1,1.0,257,
2015-03-26,0.0,0.0,1,3.0,289,
2014-09-25,0.0,0.0,1,1.0,220,
2014-03-26,0.0,0.0,1,2.0,179,
2013-09-25,0.0,0.0,1,0.0,223,
2013-03-26,0.0,0.0,3,0.0,219,
2012-09-25,0.0,0.0,3,0.0,165,
2012-03-27,0.0,0.0,3,0.0,262,
2011-09-27,0.0,0.0,3,0.0,178,
2011-03-28,0.0,0.0,1,0.0,207,
