date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.1,13.6,1,23.0,1637,
2024-03-27,3.15,16.0,3,23.0,1954,
2023-03-29,0.15,15.2,3,23.0,1887,
2022-03-29,3.55,16.0,1,23.0,1994,
2021-03-29,0.05,16.8,1,21.0,2048,
2020-03-27,0.1,16.8,1,21.0,2041,
2019-03-26,0.0,18.4,3,19.0,2262,
2018-03-27,0.0,0.0,3,18.0,2426,
2017-03-28,2.25,21.6,3,18.0,2640,
2016-03-28,0.0,0.0,1,17.0,2460,
2015-03-26,2.5,16.0,1,16.0,1989,
2014-03-26,2.4,12.0,1,16.0,1260,
2013-03-26,1.2,12.0,3,0.0,1148,
2012-03-27,1.2,12.0,3,0.0,1040,
2011-03-28,0.1,12.0,1,0.0,1023,
