date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.05,64.0,1,130.0,3950,注意
2024-03-27,0.0,32.0,3,85.0,3915,
2023-03-29,0.0,25.6,3,120.0,3120,
2022-03-29,0.0,0.0,1,60.0,2698,
2021-03-29,0.0,34.4,1,60.0,4230,
2020-03-27,0.0,0.0,1,70.0,3035,
2019-03-26,0.6,94.4,3,60.0,5870,注意
2018-03-27,0.15,88.0,3,60.0,5410,注意
2017-03-28,0.0,0.0,3,60.0,3885,
2016-03-28,0.5,44.0,1,60.0,5460,
2015-03-26,0.0,24.8,1,50.0,3010,
2014-03-26,0.0,0.0,1,50.0,5430,
2013-03-26,0.0,0.0,3,0.0,3165,
2012-03-27,0.0,0.0,3,0.0,2190,
2011-03-28,0.0,0.0,1,0.0,2118,
