date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,4.1,24.0,1,60.0,2951,
2024-03-27,4.35,28.8,3,50.0,3575,
2023-03-29,3.3,20.8,3,35.0,2599,
2022-03-29,2.3,22.4,1,30.0,2761,
2021-03-29,2.35,26.4,1,35.0,3245,
2020-03-27,4.65,26.4,1,35.0,3265,
2019-03-26,2.55,24.8,3,35.0,3085,
2018-03-27,4.05,23.2,3,25.0,2808,
2017-03-28,0.9,5.2,3,5.0,630,
2016-03-28,1.55,4.4,1,10.0,503,
2015-03-26,0.05,4.4,1,9.0,510,
2014-03-26,1.1,6.0,1,9.0,337,
2013-03-26,0.6,6.0,3,0.0,338,
2012-03-27,0.6,6.0,3,0.0,274,
2011-03-28,0.05,6.0,1,0.0,250,
