date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,16.0,924,停止
2024-03-27,0.0,0.0,3,32.0,1299,
2023-03-29,1.65,19.2,3,28.0,1162,注意
2022-03-29,3.85,13.6,1,27.0,1693,
2021-03-29,0.0,19.2,1,25.0,2341,
2020-03-27,0.05,22.4,1,25.0,1360,注意
2019-03-26,0.15,27.2,3,28.0,1646,注意
2018-03-27,0.15,33.6,3,25.0,2040,注意
2017-03-28,0.6,14.0,3,5.0,677,10倍
2016-03-28,0.9,4.0,1,4.0,188,
2015-03-26,0.5,4.0,1,3.0,258,
2014-03-26,0.6,6.0,1,3.0,223,
2013-03-26,0.0,0.0,3,0.0,302,
2012-03-27,0.0,6.0,3,0.0,256,
2011-03-28,0.0,0.0,1,0.0,306,
