date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,24.8,1,27.0,3055,
2024-03-27,3.6,28.8,3,26.0,3595,
2023-03-29,2.55,22.4,3,25.0,2779,
2022-03-29,0.1,22.4,1,23.0,2706,
2021-03-29,0.1,25.6,1,23.0,3175,
2020-03-27,0.1,16.0,1,21.0,1988,
2019-03-26,1.5,22.4,3,20.0,2766,
2018-03-27,2.4,23.2,3,20.0,2868,
2017-03-28,3.15,23.2,3,19.0,2852,
2016-03-28,0.05,19.2,1,18.0,2368,
2015-03-26,2.7,23.2,1,18.0,2885,
2014-03-26,2.7,24.0,1,18.0,2717,
2013-03-26,1.35,24.0,3,0.0,2829,
2012-03-27,0.0,20.0,3,0.0,2343,
2011-03-28,1.25,20.0,1,0.0,2118,
