date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,260,
2025-03-27,0.0,0.0,1,0.0,232,停止
2024-09-26,0.0,0.0,1,0.0,249,
2024-03-27,0.0,0.0,3,0.0,284,
2023-09-27,0.0,0.0,3,0.0,346,
2023-03-29,0.0,0.0,3,0.0,249,
2022-09-28,0.0,0.0,3,0.0,225,
2022-03-29,0.0,0.0,1,0.0,238,
2021-09-28,0.0,0.0,1,0.0,310,
2021-03-29,0.0,0.0,1,0.0,318,
2020-09-28,0.0,0.0,1,0.0,369,
2020-03-27,0.0,0.0,1,0.0,385,
2019-09-26,0.0,0.0,1,0.0,429,
2019-03-26,0.0,0.0,3,0.0,433,
2018-09-25,0.0,0.0,3,0.0,466,
2018-03-27,0.0,0.0,3,0.0,474,
2017-09-26,0.0,0.0,3,0.0,468,
2017-03-28,0.0,0.0,3,0.0,331,
2016-09-27,0.0,0.0,3,0.0,305,
2016-03-28,0.0,0.0,1,0.0,314,
2015-09-25,0.0,0.0,1,0.0,200,
2015-03-26,0.0,0.0,1,0.0,166,
2014-09-25,0.0,0.0,1,0.0,175,
2014-03-26,0.0,0.0,1,0.0,134,
2013-09-25,0.0,0.0,1,0.0,12900,
2013-03-26,0.0,0.0,3,0.0,9800,
2012-09-25,0.0,0.0,3,0.0,14200,
2012-03-27,0.0,0.0,3,0.0,16700,
2011-09-27,0.0,0.0,3,0.0,38000,
2011-03-28,0.0,0.0,1,0.0,66000,
