date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,49.6,1,88.0,3100,注意
2024-03-27,8.1,33.6,3,71.0,4200,
2023-03-29,6.3,20.8,3,85.0,2540,
2022-03-29,4.6,14.4,1,40.0,1737,
2021-03-29,3.1,13.6,1,30.0,1668,
2020-03-27,11.6,14.4,1,30.0,1751,
2019-03-26,9.45,13.6,3,40.0,1610,
2018-03-27,0.15,32.0,3,33.0,1999,注意
2017-03-28,3.6,27.2,3,19.0,1647,注意
2016-03-28,0.0,0.0,1,15.0,1120,
2015-03-26,0.0,0.0,1,19.0,1189,
2014-03-26,0.0,0.0,1,13.0,937,
2013-03-26,0.0,0.0,3,0.0,789,
2012-03-27,0.0,0.0,3,0.0,757,
2011-03-28,0.0,0.0,1,0.0,659,
