date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,5.1,22.4,1,32.5,2760,
2025-03-27,0.25,21.6,1,32.5,2693,
2024-09-26,0.0,0.0,1,27.5,2557,
2024-03-27,1.2,32.0,3,30.0,3941,
2023-09-27,2.1,32.0,3,25.0,3972,
2023-03-29,1.5,25.6,3,15.0,3190,
2022-09-28,1.05,27.2,3,15.0,3330,
2022-03-29,1.55,24.0,1,10.0,2991,
2021-09-28,0.55,24.0,1,10.0,2993,
2021-03-29,0.1,25.6,1,10.0,3130,
2020-09-28,1.55,27.2,1,10.0,3365,
2020-03-27,3.5,32.0,1,20.0,3950,
2019-09-26,3.4,28.8,1,20.0,3595,
2019-03-26,1.95,26.4,3,17.5,3275,
2018-09-25,0.6,28.0,3,17.5,3465,
2018-03-27,2.7,26.4,3,17.5,3290,
2017-09-26,1.05,5.2,3,3.5,644,
2017-03-28,0.6,4.8,3,3.5,579,
2016-09-27,0.45,4.4,3,3.0,529,
2016-03-28,0.5,4.8,1,3.0,581,
2015-09-25,0.5,4.4,1,3.0,519,
2015-03-26,0.05,4.8,1,3.0,593,
2014-09-25,0.5,4.8,1,3.0,573,
2014-03-26,0.5,6.0,1,3.0,487,
2013-09-25,0.25,8.0,1,3.0,536,
2013-03-26,0.15,8.0,3,0.0,556,
2012-09-25,0.3,6.0,3,0.0,418,
2012-03-27,0.0,6.0,3,0.0,452,
2011-09-27,0.3,6.0,3,0.0,356,
2011-03-28,0.0,6.0,1,0.0,326,
