date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,1.2,8.8,1,15.0,1073,
2025-03-27,0.05,8.0,1,14.5,957,
2024-09-26,2.1,6.4,1,14.5,724,
2024-03-27,0.0,5.6,3,10.25,631,
2023-09-27,0.75,6.4,3,10.25,706,
2023-03-29,0.15,5.6,3,10.0,695,
2022-09-28,0.0,5.6,3,10.0,689,
2022-03-29,0.0,6.4,1,9.5,730,
2021-09-28,0.0,0.0,1,9.5,841,
2021-03-29,0.05,11.2,1,8.5,1312,
2020-09-28,0.0,8.0,1,8.0,975,
2020-03-27,0.05,4.8,1,8.0,530,
2019-09-26,0.05,6.4,1,8.0,717,
2019-03-26,0.0,7.2,3,7.5,898,
2018-09-25,0.0,10.4,3,7.5,1282,
2018-03-27,0.0,10.4,3,6.25,1246,
2017-09-26,0.0,0.0,3,6.25,1165,
2017-03-28,0.15,7.2,3,6.25,855,
2016-09-27,1.05,5.6,3,6.25,637,
2016-03-28,0.05,4.8,1,6.25,586,
2015-09-25,0.0,0.0,1,6.25,626,
2015-03-26,0.0,0.0,1,6.25,606,
2014-09-25,0.0,0.0,1,6.25,493,
2014-03-26,0.0,0.0,1,6.25,497,
2013-09-25,0.0,0.0,1,12.5,1003,
2013-03-26,0.0,0.0,3,0.0,835,
2012-09-25,0.0,8.0,3,0.0,650,
2012-03-27,0.0,8.0,3,0.0,665,
2011-09-27,0.0,8.0,3,0.0,596,
2011-03-28,0.0,0.0,1,0.0,492,
