date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,4.0,1,4.0,315,
2024-03-27,0.0,4.0,3,5.0,394,
2023-03-29,0.0,0.0,3,0.0,274,
2022-03-29,0.0,4.0,1,7.0,384,
2021-03-29,0.05,4.0,1,3.0,474,
2020-03-27,4.0,4.0,1,6.0,495,
2019-03-26,0.0,4.0,3,12.0,433,
2018-03-27,0.0,0.0,3,8.0,529,
2017-03-28,0.0,0.0,3,8.0,524,
2016-03-28,0.0,0.0,1,8.0,416,
2015-03-26,0.0,0.0,1,8.0,647,
2014-03-26,0.0,0.0,1,7.0,516,
2013-03-26,0.0,0.0,3,0.0,534,
2012-03-27,0.0,0.0,3,0.0,562,
2011-03-28,0.0,0.0,1,0.0,390,
