date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,18.6,49.6,1,212.0,6107,
2024-03-27,25.8,45.6,3,170.0,5659,
2023-03-29,20.55,41.6,3,148.0,5130,
2022-03-29,9.85,39.2,1,133.0,4900,
2021-03-29,8.15,41.6,1,117.0,5180,
2020-03-27,15.0,29.6,1,95.0,3635,
2019-03-26,13.2,33.6,3,87.0,4130,
2018-03-27,5.4,37.6,3,80.0,4635,
2017-03-28,0.3,32.0,3,62.0,3955,
2016-03-28,7.9,31.2,1,55.0,3835,
2015-03-26,0.1,36.0,1,48.0,4420,
2014-03-26,4.2,24.0,1,30.0,2562,
2013-03-26,0.0,0.0,3,0.0,3385,
