date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.05,7.2,1,0.0,868,
2025-03-27,0.0,0.0,1,147.0,3670,停止
2024-09-26,0.0,0.0,1,0.0,3600,
2024-03-27,0.0,0.0,3,27.0,3700,
2023-09-27,0.15,32.8,3,0.0,4020,
2023-03-29,35.55,31.2,3,230.0,3845,
2022-09-28,0.3,35.2,3,0.0,4345,
2022-03-29,0.0,76.8,1,243.0,4760,停止
2021-09-28,0.05,31.2,1,0.0,3865,
2021-03-29,0.1,32.8,1,110.0,4045,
2020-09-28,0.0,24.8,1,0.0,3090,
2020-03-27,0.0,20.0,1,100.0,2401,
2019-09-26,0.0,23.2,1,0.0,2885,
2019-03-26,0.0,0.0,3,75.0,3230,
2018-09-25,0.0,0.0,3,0.0,659,
2018-03-27,0.0,0.0,3,15.0,604,
2017-09-26,0.0,0.0,3,0.0,529,
2017-03-28,0.0,0.0,3,9.0,566,
2016-09-27,0.0,0.0,3,0.0,565,
2016-03-28,0.0,0.0,1,5.0,500,
2015-09-25,0.0,0.0,1,0.0,489,
2015-03-26,0.0,0.0,1,3.0,617,
2014-09-25,0.0,0.0,1,0.0,504,
2014-03-26,0.0,0.0,1,2.0,364,
2013-09-25,0.0,0.0,1,0.0,249,
2013-03-26,0.0,0.0,3,0.0,106,
2012-09-25,0.0,0.0,3,0.0,89,
2012-03-27,0.0,0.0,3,0.0,122,
2011-09-27,0.0,0.0,3,0.0,86,
2011-03-28,0.0,0.0,1,0.0,123,
