date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.15,28.0,1,0.0,3494,
2025-03-27,2.95,28.0,1,40.0,3467,
2024-09-26,0.05,24.8,1,0.0,3017,
2024-03-27,0.0,0.0,3,35.0,3448,
2023-09-27,0.15,32.8,3,0.0,4093,
2023-03-29,0.0,0.0,3,30.0,3470,
2022-09-28,0.0,0.0,3,0.0,3625,
2022-03-29,0.0,0.0,1,25.0,2964,
2021-09-28,0.0,0.0,1,0.0,3155,
2021-03-29,1.85,39.2,1,25.0,4880,
2020-09-28,0.05,36.8,1,17.5,4580,
2020-03-27,2.8,40.0,1,17.5,5000,
2019-09-26,2.9,40.0,1,17.5,4935,
2019-03-26,2.4,37.6,3,17.5,4610,
2018-09-25,2.7,35.2,3,17.5,4390,
2018-03-27,0.6,27.2,3,20.0,3335,
2017-09-26,0.6,5.6,3,3.0,678,
2017-03-28,0.6,6.0,3,3.0,708,
2016-09-27,0.45,6.0,3,3.0,742,
2016-03-28,0.25,6.8,1,3.0,821,
2015-09-25,0.5,6.4,1,3.0,789,
2015-03-26,0.05,6.0,1,3.0,747,
2014-09-25,0.05,4.0,1,3.0,486,
2014-03-26,0.4,6.0,1,3.5,408,
2013-09-25,0.05,6.0,1,2.5,418,
2013-03-26,0.0,6.0,3,0.0,437,
2012-09-25,0.3,6.0,3,0.0,389,
2012-03-27,0.3,6.0,3,0.0,408,
2011-09-27,0.3,6.0,3,0.0,380,
2011-03-28,0.05,6.0,1,0.0,350,
