date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,1.2,12.8,3,0.0,798,
2025-02-26,0.0,0.0,3,38.0,758,停止
2024-08-28,1.5,12.8,3,0.0,790,停止
2024-02-27,5.75,14.4,1,38.0,848,停止
2023-08-29,0.05,14.4,1,0.0,858,注意
2023-02-24,14.4,14.4,1,38.0,859,停止
2022-08-29,7.0,14.4,1,0.0,812,注意
2022-02-24,5.0,14.4,1,38.0,842,注意
2021-08-27,4.6,7.2,1,0.0,804,
2021-02-24,1.65,12.8,3,32.0,798,注意
2020-08-27,0.05,11.2,1,0.0,634,注意
2020-02-26,6.0,8.0,3,38.0,913,
2019-08-28,0.15,8.0,3,0.0,986,
2019-02-25,0.05,16.0,1,38.0,920,注意
2018-08-28,0.0,2.0,3,0.0,997,
2018-02-23,0.05,4.0,1,0.0,926,停止
2017-08-28,0.05,2.2,1,0.0,1092,
2017-02-23,0.0,0.0,1,0.0,1452,
