date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,28.0,1366,停止
2024-03-27,0.0,0.0,3,105.0,7060,停止
2023-03-29,14.55,37.6,3,105.0,4620,
2022-03-29,0.1,72.0,1,110.0,4455,注意
2021-03-29,0.0,0.0,1,70.0,3685,
2020-03-27,54.4,54.4,1,45.0,3340,注意
2019-03-26,0.3,27.2,3,60.0,3395,
2018-03-27,7.95,40.8,3,70.0,5070,
2017-03-28,0.0,6.0,3,6.5,719,
2016-03-28,1.75,4.0,1,6.0,480,
2015-03-26,0.0,5.2,1,5.0,635,
2014-03-26,0.05,6.0,1,5.0,420,
2013-03-26,0.45,6.0,3,0.0,385,
2012-03-27,0.45,6.0,3,0.0,430,
2011-03-28,0.0,6.0,1,0.0,441,
