date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,206,
2025-03-27,0.0,0.0,1,0.0,160,
2024-09-26,0.0,0.0,1,0.0,120,
2024-03-27,0.0,0.0,3,0.0,39,
2023-09-27,0.0,0.0,3,0.0,74,
2023-03-29,0.0,0.0,3,0.0,73,
2022-09-28,0.0,0.0,3,0.0,72,
2022-03-29,0.0,0.0,1,0.0,107,
2021-09-28,0.0,0.0,1,0.0,175,
2021-03-29,0.0,0.0,1,0.0,271,
2020-09-28,0.0,0.0,1,0.0,180,
2019-09-26,0.0,0.0,1,0.0,409,
2019-03-26,0.0,0.0,3,0.0,442,
2018-09-25,0.0,0.0,3,0.0,604,
2018-03-27,0.0,0.0,3,0.0,655,
2017-09-26,0.0,0.0,3,0.0,850,
2017-03-28,0.0,0.0,3,0.0,784,
2016-09-27,0.0,0.0,3,0.0,745,
2016-03-28,0.0,0.0,1,0.0,967,
2015-09-25,0.0,0.0,1,0.0,1583,
2015-03-26,0.0,0.0,1,0.0,2309,
