date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,5.0,1054,
2024-03-27,0.0,0.0,3,5.0,810,
2023-03-29,0.0,0.0,3,0.0,710,
2022-03-29,0.0,0.0,1,3.0,673,
2021-03-29,0.0,0.0,1,0.0,1420,
2020-03-27,0.0,0.0,1,0.0,1315,
2019-03-26,0.0,0.0,3,3.0,1621,
2018-03-27,0.0,0.0,3,3.0,2265,
2017-03-28,0.0,0.0,3,3.0,1825,
2016-03-28,0.0,0.0,1,3.0,1191,
2015-03-26,0.0,0.0,1,0.0,1305,
2014-03-26,0.0,0.0,1,0.0,940,
2013-03-26,0.0,0.0,3,0.0,117700,
2012-03-27,0.0,0.0,3,0.0,74600,
2011-03-28,0.0,0.0,1,0.0,61500,
