date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,6.2,57.6,1,60.0,3580,
2025-03-27,0.0,0.0,1,60.0,2343,停止
2024-09-26,0.0,0.0,1,60.0,3820,停止
2024-03-27,0.0,0.0,3,60.0,3685,停止
2023-09-27,0.0,0.0,3,60.0,3160,停止
2023-03-29,0.0,0.0,3,60.0,3230,停止
2022-09-28,0.0,0.0,3,60.0,3170,
2022-03-29,0.0,0.0,1,60.0,3985,
2021-09-28,0.0,40.0,1,50.0,5000,
2021-03-29,0.0,32.0,1,40.0,3955,
2020-09-28,0.0,0.0,1,30.0,2511,
2020-03-27,0.0,0.0,1,30.0,2180,
2019-09-26,0.0,22.4,1,30.0,2800,
2019-03-26,0.0,0.0,3,30.0,3880,
2018-09-25,0.0,0.0,3,30.0,4100,
2018-03-27,0.0,28.8,3,50.0,3535,
2017-09-26,0.15,28.8,3,25.0,3520,
2017-03-28,3.3,27.2,3,25.0,3370,
2016-09-27,0.0,0.0,3,20.0,2568,
2016-03-28,0.1,20.0,1,20.0,2422,
2015-09-25,0.0,0.0,1,20.0,2002,
2015-03-26,0.0,18.4,1,40.0,2225,
2014-09-25,0.0,0.0,1,20.0,2100,
2014-03-26,0.0,16.0,1,20.0,1526,
2013-09-25,0.0,12.0,1,20.0,1393,
2013-03-26,0.0,16.0,3,0.0,1642,
2012-09-25,0.0,16.0,3,0.0,1588,
2012-03-27,0.0,0.0,3,0.0,2088,
2011-09-27,0.0,20.0,3,0.0,2315,
2011-03-28,0.0,0.0,1,0.0,2596,
