date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,90.0,6199,
2024-03-27,5.4,31.2,3,120.0,3888,
2023-03-29,5.7,26.4,3,40.0,3225,
2022-03-29,1.95,26.4,1,45.0,3230,
2021-03-29,0.1,19.2,1,40.0,2391,
2020-03-27,0.05,12.8,1,30.0,1522,
2019-03-26,0.0,11.2,3,25.0,1317,
2018-03-27,0.0,12.0,3,20.0,1437,
2017-03-28,0.0,0.0,3,15.0,1289,
2016-03-28,0.0,0.0,1,15.0,1160,
2015-03-26,0.0,10.4,1,12.0,1273,
2014-03-26,0.0,0.0,1,13.0,1250,
2013-03-26,0.0,0.0,3,0.0,928,
2012-03-27,0.15,8.0,3,0.0,570,
2011-03-28,0.0,0.0,1,0.0,421,
