date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,0.0,0.0,1,0.0,1671,
2025-03-27,0.0,0.0,1,50.0,1519,
2024-09-26,0.0,0.0,1,0.0,1620,
2024-03-27,0.0,0.0,3,50.0,1700,
2023-09-27,0.0,0.0,3,0.0,1941,
2023-03-29,0.0,0.0,3,50.0,1806,
2022-09-28,0.0,0.0,3,0.0,1763,
2022-03-29,0.0,0.0,1,50.0,2156,
2021-09-28,0.0,0.0,1,0.0,2322,
2021-03-29,0.0,0.0,1,50.0,2588,
2020-09-28,0.0,0.0,1,0.0,2599,
2020-03-27,0.0,0.0,1,50.0,2549,
2019-09-26,0.0,0.0,1,0.0,2895,
2019-03-26,0.0,0.0,3,100.0,2965,
2018-09-25,0.0,0.0,3,0.0,4850,
2018-03-27,0.0,0.0,3,100.0,4805,
2017-09-26,0.0,0.0,3,0.0,5080,
2017-03-28,0.0,0.0,3,100.0,5380,
2016-09-27,0.0,0.0,3,0.0,431,
2016-03-28,0.0,0.0,1,10.0,508,
2015-09-25,0.0,0.0,1,0.0,593,
2015-03-26,0.0,0.0,1,10.0,618,
2014-09-25,0.0,0.0,1,0.0,590,
2014-03-26,0.0,0.0,1,10.0,515,
2013-09-25,0.0,0.0,1,0.0,475,
2013-03-26,0.0,0.0,3,0.0,626,
2012-09-25,0.0,0.0,3,0.0,450,
2012-03-27,0.0,0.0,3,0.0,473,
2011-09-27,0.0,0.0,3,0.0,296,
2011-03-28,0.0,0.0,1,0.0,265,
