date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,0.0,1,60.0,2079,
2024-03-27,0.0,0.0,3,54.0,1702,
2023-03-29,2.7,20.0,3,50.0,2459,
2022-03-29,0.0,34.4,1,108.0,4220,
2021-03-29,0.0,0.0,1,117.0,6800,停止
2020-03-27,0.0,21.6,1,61.0,2691,
2019-03-26,0.0,17.6,3,55.0,2132,
2018-03-27,0.0,17.6,3,62.0,2113,
2017-03-28,8.25,18.4,3,56.0,2223,
2016-03-28,0.0,15.2,1,52.0,1813,
2015-03-26,0.0,0.0,1,55.0,1835,
2014-03-26,0.0,0.0,1,40.0,1309,
2013-03-26,0.0,0.0,3,0.0,948,
2012-03-27,0.0,0.0,3,0.0,664,
2011-03-28,0.0,0.0,1,0.0,681,
