date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,0.0,0.0,3,25.0,1533,
2025-02-26,0.0,0.0,3,25.0,1412,
2024-08-28,0.0,0.0,3,28.0,1332,
2024-02-27,0.0,0.0,1,22.0,1369,
2023-08-29,0.0,0.0,1,22.0,1405,
2023-02-24,0.0,0.0,1,20.0,1374,
2022-08-29,0.0,0.0,1,30.0,1457,
2022-02-24,0.0,0.0,1,20.0,1206,
2021-08-27,0.0,0.0,1,37.5,1540,
2021-02-24,0.0,0.0,3,12.5,1070,
2020-08-27,0.0,0.0,1,12.5,1014,
2020-02-26,0.0,0.0,3,12.5,1005,
2019-08-28,0.0,0.0,3,12.5,960,
2019-02-25,0.0,0.0,1,12.5,855,
2018-08-28,0.0,0.0,3,12.5,981,
2018-02-23,0.0,0.0,1,25.0,2011,
2017-08-28,0.0,0.0,1,17.5,1690,
2017-02-23,0.0,0.0,1,17.5,1330,
2016-08-26,0.0,0.0,1,32.5,1390,
2016-02-24,0.0,0.0,1,17.5,1142,
2015-08-26,12.0,12.0,1,17.5,1412,
2015-02-24,0.0,0.0,3,17.5,1282,
2014-08-26,31.2,10.4,3,23.75,1270,
2014-02-25,0.0,12.0,3,11.25,1227,
2013-08-27,36.0,12.0,3,0.0,1310,
2013-02-25,0.0,0.0,1,0.0,1047,
2012-08-28,24.0,0.0,3,0.0,974,
2012-02-24,0.0,0.0,1,0.0,0,
2011-08-26,12.0,0.0,1,0.0,1004,
2011-02-23,0.0,0.0,1,0.0,995,
