date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,1.55,14.4,1,25.2,1734,
2025-03-27,0.25,12.0,1,22.8,1445,
2024-09-26,1.15,11.2,1,20.6,1372,
2024-03-27,0.0,0.0,3,40.7,2562,
2023-09-27,1.8,20.8,3,34.7,2504,
2023-03-29,1.65,19.2,3,33.8,2314,
2022-09-28,3.15,18.4,3,33.7,2272,
2022-03-29,4.5,16.8,1,37.0,2077,
2021-09-28,0.0,16.0,1,29.2,1990,
2021-03-29,0.05,18.4,1,27.75,2245,
2020-09-28,0.55,16.0,1,27.75,1962,
2020-03-27,0.05,12.8,1,29.8,1583,
2019-09-26,0.05,17.6,1,25.6,2104,
2019-03-26,2.4,16.8,3,25.8,2069,
2018-09-25,3.9,17.6,3,24.6,2140,
2018-03-27,0.0,17.6,3,24.3,2174,
2017-09-26,1.95,18.4,3,23.5,2250,
2017-03-28,1.65,16.0,3,23.2,1913,
2016-09-27,3.6,14.4,3,23.2,1764,
2016-03-28,0.0,15.2,1,20.4,1855,
2015-09-25,0.05,16.0,1,20.4,1985,
2015-03-26,0.5,16.8,1,19.2,2074,
2014-09-25,1.35,13.6,1,18.5,1696,
2014-03-26,0.05,12.0,1,18.75,1376,
2013-09-25,11.0,120.0,1,159.5,14000,
2013-03-26,10.5,120.0,3,0.0,10770,
2012-09-25,6.0,80.0,3,0.0,8450,
2012-03-27,9.0,80.0,3,0.0,8320,
2011-09-27,9.0,80.0,3,0.0,6520,
2011-03-28,0.5,80.0,1,0.0,6440,
