date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-08-27,0.0,0.0,3,28.0,6744,
2025-02-26,1.5,32.8,3,22.0,4082,
2024-08-28,0.0,22.4,3,0.0,2746,
2024-02-27,0.05,19.2,1,20.0,2315,
2023-08-29,1.15,15.2,1,20.0,1865,
2023-02-24,1.85,11.2,1,20.0,1376,
2022-08-29,1.4,10.4,1,20.0,1286,
2022-02-24,1.55,14.4,1,20.0,1719,
2021-08-27,0.1,19.2,1,20.0,2316,
2021-02-24,0.0,0.0,3,20.0,2409,
2020-08-27,0.0,13.6,1,20.0,1615,
2020-02-26,0.0,0.0,3,20.0,1607,
2019-08-28,0.0,144.0,3,182.0,17970,
2019-02-25,0.0,215.2,1,196.0,26830,
2018-08-28,0.0,0.0,3,191.0,33050,
2018-02-23,0.0,0.0,1,183.0,35300,
2017-08-28,25.0,246.4,1,162.0,30800,
2017-02-23,0.5,186.4,1,156.0,23300,
2016-08-26,0.0,0.0,1,137.0,18920,
2016-02-24,0.0,188.8,1,136.0,23580,
2015-08-26,0.0,0.0,1,110.0,25020,
2015-02-24,0.0,119.2,3,105.0,14900,
2014-08-26,0.0,0.0,3,85.0,12120,
2014-02-25,0.0,0.0,3,80.0,10050,
2013-08-27,0.0,0.0,3,75.0,8460,
2013-02-25,0.0,48.0,1,0.0,5980,
2012-08-28,1.65,40.0,3,0.0,4760,
2012-02-24,0.0,0.0,1,0.0,3850,
2011-08-26,0.2,32.0,1,0.0,3995,
2011-02-23,0.55,36.0,1,0.0,4025,
