date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,12.0,18.4,1,20.0,2280,
2025-03-27,2.8,16.8,1,18.0,2029,
2024-09-26,2.45,15.2,1,17.0,1861,
2024-03-27,1.95,14.4,3,15.0,1800,
2023-09-27,18.0,13.6,3,13.0,1675,
2023-03-29,1.35,14.4,3,13.0,1707,
2022-09-28,2.1,13.6,3,13.0,1634,
2022-03-29,1.85,13.6,1,14.0,1644,
2021-09-28,4.7,14.4,1,12.0,1748,
2021-03-29,0.95,13.6,1,24.0,1650,
2020-09-28,0.0,0.0,1,0.0,1647,
2020-03-27,0.0,0.0,1,22.0,1420,
2019-09-26,0.0,0.0,1,0.0,1319,
2019-03-26,0.0,0.0,3,20.0,1541,
2018-09-25,0.0,0.0,3,0.0,1695,
2018-03-27,0.0,0.0,3,20.0,1645,
2017-09-26,0.0,0.0,3,0.0,1543,
2017-03-28,0.0,0.0,3,20.0,1550,
2016-09-27,0.0,0.0,3,0.0,1359,
2016-03-28,0.0,0.0,1,20.0,1389,
2015-09-25,0.0,0.0,1,0.0,1329,
2015-03-26,0.0,0.0,1,22.0,1196,
2014-09-25,0.0,0.0,1,0.0,1245,
2014-03-26,0.0,0.0,1,20.0,1072,
2013-09-25,0.0,0.0,1,0.0,1088,
2013-03-26,0.0,0.0,3,0.0,1002,
2012-09-25,0.0,0.0,3,0.0,1103,
2012-03-27,0.0,0.0,3,0.0,1052,
2011-09-27,0.0,0.0,3,0.0,1055,
2011-03-28,0.0,0.0,1,0.0,1050,
