date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-01-29,9.6,29.6,3,71.0,3668,
2024-01-29,5.25,27.2,1,64.0,3375,
2023-01-27,3.95,20.0,1,58.0,2494,
2022-01-27,3.3,18.4,1,47.0,2291,
2021-01-27,3.0,17.6,3,39.0,2116,
2020-01-29,7.5,20.0,3,41.0,2408,
2019-01-28,3.15,13.6,1,40.0,1660,
2018-01-26,5.9,17.6,1,40.0,2140,
2017-01-26,0.55,15.2,1,32.0,1882,
2016-01-26,4.2,14.4,3,27.0,1775,
2015-01-27,0.15,12.8,3,25.0,1542,
2014-01-28,0.15,12.0,3,23.0,1482,
2013-01-28,0.05,12.0,1,0.0,1014,
2012-01-26,0.05,8.0,1,0.0,732,
2011-01-26,0.05,8.0,1,0.0,821,
