date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-09-26,2.65,20.0,1,33.0,2472,
2025-03-27,0.0,0.0,1,32.0,2949,
2024-09-26,0.0,0.0,1,32.0,3242,
2024-03-27,0.0,0.0,3,28.0,3130,
2023-09-27,0.0,0.0,3,55.0,7561,
2023-03-29,5.25,77.6,3,45.0,9620,
2022-09-28,0.0,0.0,3,45.0,8180,
2022-03-29,0.15,54.4,1,36.0,6750,
2021-09-28,0.0,0.0,1,36.0,5660,
2021-03-29,0.0,0.0,1,26.0,5820,
2020-09-28,0.0,48.8,1,26.0,6020,
2020-03-27,1.8,53.6,1,23.0,6620,
2019-09-26,0.0,0.0,1,23.0,6320,
2019-03-26,0.0,62.4,3,24.0,7710,
2018-09-25,3.3,73.6,3,20.0,9180,
2018-03-27,0.0,0.0,3,17.0,7990,
2017-09-26,2.7,64.8,3,17.0,8020,
2017-03-28,2.85,49.6,3,16.0,6130,
2016-09-27,0.0,38.4,3,16.0,4715,
2016-03-28,0.0,0.0,1,25.0,5240,
2015-09-25,0.0,0.0,1,25.0,6080,
2015-03-26,1.2,66.4,1,12.5,8230,
2014-09-25,0.55,47.2,1,12.5,5840,
2014-03-26,1.05,40.0,1,12.0,4935,
2013-09-25,0.15,40.0,1,12.0,4870,
2013-03-26,0.45,32.0,3,0.0,3805,
2012-09-25,1.05,32.0,3,0.0,3645,
2012-03-27,1.35,24.0,3,0.0,2837,
2011-09-27,0.75,20.0,3,0.0,2310,
2011-03-28,0.0,0.0,1,0.0,2092,
