date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,2.0,8.0,1,6.5,371,注意
2024-03-27,0.0,0.0,3,6.5,413,
2023-03-29,0.0,0.0,3,0.0,255,
2022-03-29,0.0,0.0,1,4.5,298,
2021-03-29,0.0,0.0,1,6.5,420,
2020-03-27,0.0,4.0,1,0.0,269,
2019-03-26,0.0,0.0,3,3.5,284,
2018-03-27,0.0,0.0,3,3.5,440,
2017-03-28,0.0,0.0,3,3.0,373,
2016-03-28,0.0,4.0,1,3.5,275,
2015-03-26,0.0,0.0,1,2.5,482,
2014-03-26,0.0,0.0,1,2.5,377,
2013-03-26,0.0,0.0,3,0.0,312,
2012-03-27,0.0,0.0,3,0.0,272,
2011-03-28,0.0,0.0,1,0.0,264,
