date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.0,4.8,1,12.7,507,
2024-03-27,0.0,0.0,3,8.2,488,
2023-03-29,0.0,0.0,3,6.0,330,
2022-03-29,0.1,4.0,1,4.0,302,
2021-03-29,0.25,8.0,1,4.0,359,注意
2020-03-27,0.35,4.0,1,3.0,274,
2019-03-26,0.0,4.0,3,4.0,371,
2018-03-27,0.0,0.0,3,5.0,416,
2017-03-28,0.15,4.0,3,2.0,216,
2016-03-28,0.0,4.0,1,1.0,181,
2015-03-26,0.05,4.0,1,1.0,219,
2014-03-26,0.0,0.0,1,1.0,208,
2013-03-26,0.0,0.0,3,0.0,195,
2012-03-27,0.0,6.0,3,0.0,205,
2011-03-28,0.0,0.0,1,0.0,174,
