date,gyaku_hiboku,max_rate,days,dividend,close_price,restriction
2025-03-27,0.55,11.2,1,17.0,631,停止
2024-03-27,1.2,9.6,3,16.0,581,注意
2023-03-29,4.2,16.0,3,30.0,980,注意
2022-03-29,4.3,16.0,1,29.0,995,注意
2021-03-29,0.95,17.6,1,35.0,1023,停止
2020-03-27,0.05,7.2,1,13.0,849,
2019-03-26,1.2,8.8,3,26.0,1068,
2018-03-27,0.15,8.0,3,0.0,962,
2017-03-28,2.25,8.0,3,8.0,996,
2016-03-28,3.0,8.0,1,19.0,947,
2015-03-26,0.0,8.8,1,18.0,1065,
2014-03-26,0.0,0.0,1,19.0,1546,
2013-03-26,0.0,0.0,3,0.0,3015,
2012-03-27,0.0,0.0,3,0.0,1610,
2011-03-28,0.0,0.0,1,0.0,1520,
